video,frame_idx,timestamp_ms,label,text
2426724416.mp4,90000,2999999,ante_or_lives_label,Hre
2426724416.mp4,90000,2999999,joker_values,5/5
2426724416.mp4,90000,2999999,consumable_values,1/2
2426724416.mp4,90000,2999999,hand_values,5/10
2426724416.mp4,90000,2999999,deck_values,37/47
2426724416.mp4,90000,2999999,pack_type,$32*8*
2426724416.mp4,90000,2999999,pack_choose,5/18
2426724416.mp4,90000,2999999,cash_out,#
2426724416.mp4,90000,2999999,reroll_price,$*7
2426724416.mp4,105000,3499999,blind,Small Blind
2426724416.mp4,105000,3499999,choose_blind_or_shop,"148*460,0"
2426724416.mp4,105000,3499999,round_score,*0
2426724416.mp4,105000,3499999,hand_and_level,Four of a Kind lvl.8
2426724416.mp4,105000,3499999,hands_left,4
2426724416.mp4,105000,3499999,discards_left,0
2426724416.mp4,105000,3499999,dollars,$54
2426724416.mp4,105000,3499999,ante,9/8
2426724416.mp4,105000,3499999,round,25
2426724416.mp4,105000,3499999,ante_or_lives_label,Ante
2426724416.mp4,105000,3499999,joker_values,3/5
2426724416.mp4,105000,3499999,consumable_values,1/2
2426724416.mp4,105000,3499999,hand_values,#
2426724416.mp4,105000,3499999,deck_values,31/51
2426724416.mp4,105000,3499999,pack_type,0#anSoie
2426724416.mp4,105000,3499999,pack_choose,#
2426724416.mp4,105000,3499999,cash_out,#
2426724416.mp4,105000,3499999,reroll_price,#
2426724416.mp4,120000,3999999,blind,2888/8888
2426724416.mp4,120000,3999999,choose_blind_or_shop,#
2426724416.mp4,120000,3999999,round_score,*0
2426724416.mp4,120000,3999999,hand_and_level,#
2426724416.mp4,120000,3999999,hands_left,4
2426724416.mp4,120000,3999999,discards_left,2
2426724416.mp4,120000,3999999,dollars,$44#
2426724416.mp4,120000,3999999,ante,11/8
2426724416.mp4,120000,3999999,round,30
2426724416.mp4,120000,3999999,ante_or_lives_label,Ante
2426724416.mp4,120000,3999999,joker_values,6/6
2426724416.mp4,120000,3999999,consumable_values,1/2
2426724416.mp4,120000,3999999,hand_values,#
2426724416.mp4,120000,3999999,deck_values,49/49
2426724416.mp4,120000,3999999,pack_type,#
2426724416.mp4,120000,3999999,pack_choose,
2426724416.mp4,120000,3999999,cash_out,#
2426724416.mp4,120000,3999999,reroll_price,$2
2426724416.mp4,135000,4499999,blind,18/86:868
2426724416.mp4,135000,4499999,choose_blind_or_shop,#
2426724416.mp4,135000,4499999,round_score,*0
2426724416.mp4,135000,4499999,hand_and_level,#
2426724416.mp4,135000,4499999,hands_left,4
2426724416.mp4,135000,4499999,discards_left,2
2426724416.mp4,135000,4499999,dollars,$2
2426724416.mp4,135000,4499999,ante,1/8
2426724416.mp4,135000,4499999,round,1
2426724416.mp4,135000,4499999,ante_or_lives_label,Ante
2426724416.mp4,135000,4499999,joker_values,0/5
2426724416.mp4,135000,4499999,consumable_values,1/2
2426724416.mp4,135000,4499999,hand_values,05
2426724416.mp4,135000,4499999,deck_values,52/52
2426724416.mp4,135000,4499999,pack_type,BuffoonPack
2426724416.mp4,135000,4499999,pack_choose,Choose1
2426724416.mp4,135000,4499999,cash_out,#
2426724416.mp4,135000,4499999,reroll_price,#
2426724416.mp4,150000,4999999,blind,*88
2426724416.mp4,150000,4999999,choose_blind_or_shop,#
2426724416.mp4,150000,4999999,round_score,*0
2426724416.mp4,150000,4999999,hand_and_level,#
2426724416.mp4,150000,4999999,hands_left,5
2426724416.mp4,150000,4999999,discards_left,2
2426724416.mp4,150000,4999999,dollars,$50
2426724416.mp4,150000,4999999,ante,4/8
2426724416.mp4,150000,4999999,round,9
2426724416.mp4,150000,4999999,ante_or_lives_label,Ante
2426724416.mp4,150000,4999999,joker_values,3/5
2426724416.mp4,150000,4999999,consumable_values,1/2
2426724416.mp4,150000,4999999,hand_values,#
2426724416.mp4,150000,4999999,deck_values,39/47
2426724416.mp4,150000,4999999,pack_type,#+
2426724416.mp4,150000,4999999,pack_choose,#
2426724416.mp4,150000,4999999,cash_out,529*8v/9*
2426724416.mp4,150000,4999999,reroll_price,#
2426724416.mp4,165000,5499999,blind,Big Blind
2426724416.mp4,165000,5499999,choose_blind_or_shop,"19*90,0"
2426724416.mp4,165000,5499999,round_score,*0
2426724416.mp4,165000,5499999,hand_and_level,#
2426724416.mp4,165000,5499999,hands_left,5
2426724416.mp4,165000,5499999,discards_left,0
2426724416.mp4,165000,5499999,dollars,$35
2426724416.mp4,165000,5499999,ante,6/8
2426724416.mp4,165000,5499999,round,17
2426724416.mp4,165000,5499999,ante_or_lives_label,Ante
2426724416.mp4,165000,5499999,joker_values,5/5
2426724416.mp4,165000,5499999,consumable_values,0/2
2426724416.mp4,165000,5499999,hand_values,#
2426724416.mp4,165000,5499999,deck_values,31/49
2426724416.mp4,165000,5499999,pack_type,#anSoie
2426724416.mp4,165000,5499999,pack_choose,#
2426724416.mp4,165000,5499999,cash_out,#
2426724416.mp4,165000,5499999,reroll_price,##
2426724416.mp4,180000,5999999,blind,#
2426724416.mp4,180000,5999999,choose_blind_or_shop,#
2426724416.mp4,180000,5999999,round_score,*0
2426724416.mp4,180000,5999999,hand_and_level,#
2426724416.mp4,180000,5999999,hands_left,6
2426724416.mp4,180000,5999999,discards_left,2
2426724416.mp4,180000,5999999,dollars,*$16
2426724416.mp4,180000,5999999,ante,8/8
2426724416.mp4,180000,5999999,round,22
2426724416.mp4,180000,5999999,ante_or_lives_label,Ante
2426724416.mp4,180000,5999999,joker_values,5/5
2426724416.mp4,180000,5999999,consumable_values,0/2
2426724416.mp4,180000,5999999,hand_values,##
2426724416.mp4,180000,5999999,deck_values,49/49
2426724416.mp4,180000,5999999,pack_type,#
2426724416.mp4,180000,5999999,pack_choose,#
2426724416.mp4,180000,5999999,cash_out,#
2426724416.mp4,180000,5999999,reroll_price,#
2426724416.mp4,195000,6499999,blind,Small Blind
2426724416.mp4,195000,6499999,choose_blind_or_shop,"16*2,200"
2426724416.mp4,195000,6499999,round_score,*0
2426724416.mp4,195000,6499999,hand_and_level,#
2426724416.mp4,195000,6499999,hands_left,6
2426724416.mp4,195000,6499999,discards_left,0
2426724416.mp4,195000,6499999,dollars,$28#
2426724416.mp4,195000,6499999,ante,10/8
2426724416.mp4,195000,6499999,round,28
2426724416.mp4,195000,6499999,ante_or_lives_label,Ante
2426724416.mp4,195000,6499999,joker_values,5/5
2426724416.mp4,195000,6499999,consumable_values,0/2
2426724416.mp4,195000,6499999,hand_values,8/8
2426724416.mp4,195000,6499999,deck_values,36/52
2426724416.mp4,195000,6499999,pack_type,2/**0*#
2426724416.mp4,195000,6499999,pack_choose,8/8
2426724416.mp4,195000,6499999,cash_out,#
2426724416.mp4,195000,6499999,reroll_price,#
2426724416.mp4,210000,6999999,blind,$883
2426724416.mp4,210000,6999999,choose_blind_or_shop,#
2426724416.mp4,210000,6999999,round_score,*0
2426724416.mp4,210000,6999999,hand_and_level,#
2426724416.mp4,210000,6999999,hands_left,5
2426724416.mp4,210000,6999999,discards_left,2
2426724416.mp4,210000,6999999,dollars,$77
