video_id,frame_idx,timestamp_ms,class_id,conf,x1,y1,x2,y2,model_name,model_version,box_layout_version
2426724416,0,0,0,0.8164385557174683,284.3385009765625,96.32014465332031,356.91650390625,196.8938751220703,YOLO,best.pt,
2426724416,100000,3333333,59,0.9692596793174744,526.747314453125,260.32843017578125,588.3060302734375,338.88934326171875,YOLO,best.pt,
2426724416,100000,3333333,204,0.9684103727340698,399.9351806640625,16.272872924804688,455.20379638671875,94.37246704101562,YOLO,best.pt,
2426724416,100000,3333333,268,0.9595151543617249,100.49776458740234,136.47891235351562,115.19066619873047,151.28604125976562,YOLO,best.pt,
2426724416,100000,3333333,299,0.9331254959106445,500.650390625,18.00042724609375,556.302001953125,96.41670227050781,YOLO,best.pt,
2426724416,100000,3333333,111,0.9284220337867737,286.7794189453125,16.743938446044922,341.7593994140625,93.31098937988281,YOLO,best.pt,
2426724416,100000,3333333,111,0.92303067445755,174.39474487304688,17.223453521728516,228.95706176757812,93.45428466796875,YOLO,best.pt,
2426724416,100000,3333333,353,0.9209775328636169,317.705322265625,149.87030029296875,382.328369140625,256.7584228515625,YOLO,best.pt,
2426724416,100000,3333333,279,0.9102614521980286,597.2760009765625,317.193359375,617.2896728515625,337.610107421875,YOLO,best.pt,
2426724416,100000,3333333,368,0.8909003138542175,404.2088928222656,18.563007354736328,419.0184631347656,33.40511703491211,YOLO,best.pt,
2426724416,200000,6666666,144,0.9916942715644836,342.4670104980469,16.06289291381836,398.5314025878906,92.49673461914062,YOLO,best.pt,
2426724416,200000,6666666,226,0.9900463223457336,335.236328125,138.134033203125,389.6591796875,213.80758666992188,YOLO,best.pt,
2426724416,200000,6666666,103,0.9894915819168091,395.8883056640625,138.52566528320312,450.15179443359375,213.40493774414062,YOLO,best.pt,
2426724416,200000,6666666,365,0.9818072319030762,367.60076904296875,244.61407470703125,425.48382568359375,339.82720947265625,YOLO,best.pt,
2426724416,200000,6666666,365,0.9757744669914246,433.91900634765625,245.12091064453125,489.878662109375,338.04388427734375,YOLO,best.pt,
2426724416,200000,6666666,127,0.974422812461853,286.19122314453125,16.379562377929688,341.43927001953125,93.06527709960938,YOLO,best.pt,
2426724416,200000,6666666,327,0.9679943323135376,254.99688720703125,254.54827880859375,306.28558349609375,331.46136474609375,YOLO,best.pt,
2426724416,200000,6666666,59,0.9614176154136658,528.5736083984375,260.04400634765625,587.9595947265625,337.58306884765625,YOLO,best.pt,
2426724416,200000,6666666,268,0.9353721141815186,100.78388977050781,136.2086944580078,116.02589416503906,151.2401580810547,YOLO,best.pt,
2426724416,200000,6666666,141,0.9101359248161316,230.06539916992188,11.201618194580078,285.9054260253906,93.07337951660156,YOLO,best.pt,
2426724416,200000,6666666,367,0.8946155905723572,398.7257080078125,158.0662841796875,413.2398681640625,171.80584716796875,YOLO,best.pt,
2426724416,200000,6666666,83,0.8943993449211121,172.4311065673828,14.113739013671875,229.55726623535156,92.14105224609375,YOLO,best.pt,
2426724416,200000,6666666,367,0.7559358477592468,346.60260009765625,34.6392822265625,361.49676513671875,49.51055145263672,YOLO,best.pt,
2426724416,200000,6666666,94,0.3417247235774994,399.31402587890625,17.0494384765625,454.61285400390625,95.44230651855469,YOLO,best.pt,
2426724416,300000,9999999,59,0.9875840544700623,526.7799682617188,262.071044921875,586.5901489257812,339.22113037109375,YOLO,best.pt,
2426724416,300000,9999999,253,0.977997362613678,500.4316101074219,17.06414794921875,555.17529296875,92.39353942871094,YOLO,best.pt,
2426724416,300000,9999999,70,0.9651722311973572,211.76779174804688,13.499618530273438,264.41107177734375,94.83866882324219,YOLO,best.pt,
2426724416,300000,9999999,316,0.957601010799408,305.30047607421875,121.1544189453125,360.478759765625,196.64324951171875,YOLO,best.pt,
2426724416,300000,9999999,107,0.9554917812347412,365.1067810058594,137.55197143554688,420.4472351074219,214.06369018554688,YOLO,best.pt,
2426724416,300000,9999999,218,0.9516580700874329,325.5457763671875,17.593589782714844,375.548583984375,90.91031646728516,YOLO,best.pt,
2426724416,300000,9999999,311,0.9511449933052063,425.98822021484375,137.58746337890625,480.2193603515625,213.309326171875,YOLO,best.pt,
2426724416,300000,9999999,128,0.9428628087043762,400.8881530761719,17.075973510742188,454.3379211425781,92.130126953125,YOLO,best.pt,
2426724416,300000,9999999,70,0.9358258247375488,172.467529296875,17.884780883789062,225.3511962890625,93.87847900390625,YOLO,best.pt,
2426724416,300000,9999999,139,0.9309315085411072,212.05374145507812,13.366809844970703,264.0686950683594,95.05387878417969,YOLO,best.pt,
